gene,weight
ERCC8,0.232018
DET1,0.232018
DDA1,0.232018
CRBN,0.232018
IFRG15,0.232018
TRPC4AP,0.232018
DTL,0.232018
DCAF4,0.232018
DCAF5,0.232018
DCAF6,0.232018
DCAF7,0.232018
DCAF8,0.232018
WDTC1,0.232018
DCAF10,0.232018
DCAF11,0.232018
DCAF12,0.232018
DCAF13,0.232018
PHIP,0.232018
DCAF15,0.232018
DCAF16,0.232018
DCAF17,0.232018
BRWD1_3,0.232018
WDR26,0.232018
RBX2,0.232018
CUL5,0.232018
CISH,0.232018
SOCS1,0.232018
SOCS2,0.232018
SOCS3,0.232018
SOCS4,0.232018
SOCS5,0.232018
SOCS6_7,0.232018
ASB1,0.232018
ASB2,0.232018
ASB3,0.232018
ASB4,0.232018
ASB5,0.232018
ASB6,0.232018
ASB7,0.232018
ASB8,0.232018
ASB9,0.232018
ASB10,0.232018
ASB11,0.232018
ASB12,0.232018
ASB13,0.232018
ASB14,0.232018
ASB15,0.232018
ASB16,0.232018
ASB17,0.232018
ASB18,0.232018
WSB1,0.232018
WSB2,0.232018
SPSB1_4,0.232018
SPSB2,0.232018
SPSB3,0.232018
RAB40,0.232018
LRRC41,0.232018
RSPRY1,0.232018
ANKRD9,0.232018
CUL9,0.232018
AMA1,0.232018
KPC2,0.232018
SHARPIN,0.232018
RMND5,0.232018
RANBP9_10,0.232018
ARMC8,0.232018
MKLN1,0.232018
MAEA,0.232018
GID4,0.232018
GID8,0.232018
YPEL5,0.232018
TMUB,0.232018
ERLIN,0.232018
LMBR1L,0.232018
UBAC2,0.232018
SLX5,0.232018
SLX8,0.232018
CAND2,0.232018
COMMD1,0.232018
COMMD2,0.232018
COMMD3,0.232018
COMMD4,0.232018
COMMD5,0.232018
COMMD6,0.232018
COMMD7,0.232018
COMMD8,0.232018
COMMD9,0.232018
COMMD10,0.232018
DDRGK1,0.232018
GLMN,0.232018
IVNS1ABP,0.232018
UBXN7,0.232018
OTUD6,0.232018
OTULIN,0.232018
MINDY1_2,0.232018
MINDY3_4,0.232018
MPND,0.232018
ZUP1,0.232018
ULP1C_D,0.232018
GPS1,0.232018
COPS2,0.232018
COPS3,0.232018
COPS4,0.232018
COPS6,0.232018
COPS7,0.232018
COPS8,0.232018
CSN9,0.232018
RRI2,0.232018
PCI8,0.232018
CSN12,0.232018
CSI1,0.232018
PRKX,0.2202686
PRKG1,0.2202686
PRKG2,0.2202686
PRKCE,0.2202686
PRKCQ,0.2202686
PKN1,0.2202686
PKN2,0.2202686
PKN3,0.2202686
SCH9,0.2202686
SGK1,0.2202686
SGK2,0.2202686
SGK3,0.2202686
RPS6KA4,0.2202686
RSKL,0.2202686
PSK1,0.2202686
STK38,0.2202686
LATS1_2,0.2202686
MAST,0.2202686
MASTL,0.2202686
RIM15,0.2202686
STK32,0.2202686
DMPK,0.2202686
CDC42BP,0.2202686
CIT,0.2202686
GRK1_7,0.2202686
GRK4_5_6,0.2202686
SGK494,0.2202686
OXI1,0.2202686
PHOT,0.2202686
CAMK1,0.2202686
CAMK4,0.2202686
PNCK,0.2202686
CAMKV,0.2202686
CHEK1,0.2202686
HUNK,0.2202686
MARK,0.2202686
MELK,0.2202686
NIM1,0.2202686
NUAK,0.2202686
PASK,0.2202686
SIK1,0.2202686
SIK3,0.2202686
SNRK,0.2202686
STK11,0.2202686
SNRK2,0.2202686
SNF1,0.2202686
KCC4,0.2202686
GIN4,0.2202686
HSL1,0.2202686
CDR1,0.2202686
CDR2,0.2202686
STK17,0.2202686
DCLK1_2,0.2202686
DCLK3,0.2202686
MAPKAPK2,0.2202686
MAPKAPK3,0.2202686
MAPKAPK5,0.2202686
MKNK,0.2202686
MYLK,0.2202686
PHKG,0.2202686
PIM3,0.2202686
PKD,0.2202686
PSKH,0.2202686
CHEK2,0.2202686
SPEG,0.2202686
TSSK,0.2202686
CPK,0.2202686
TRIB1_2,0.2202686
TRIB3,0.2202686
STK33,0.2202686
STK40,0.2202686
RCK2,0.2202686
CSNK1G,0.2202686
CSNK1,0.2202686
YCK3,0.2202686
HRR25,0.2202686
TTBK,0.2202686
VRK,0.2202686
CCRK,0.2202686
CDC2L,0.2202686
CDK3,0.2202686
CDK7,0.2202686
CDK8_11,0.2202686
CDK9,0.2202686
CDK10,0.2202686
CDK12_13,0.2202686
CDK14,0.2202686
CDK15,0.2202686
CDK16,0.2202686
CDK17,0.2202686
CDK18,0.2202686
CDK,0.2202686
BUR1,0.2202686
CTK1,0.2202686
MAPK4_6,0.2202686
MAPK7,0.2202686
MAPK15,0.2202686
NLK,0.2202686
MPK1_2,0.2202686
MPK3,0.2202686
MPK4,0.2202686
MPK6,0.2202686
MPK7_14,0.2202686
MPK8,0.2202686
SMK1,0.2202686
GSK3A,0.2202686
MDS1,0.2202686
CLK1_4,0.2202686
CLK2_3,0.2202686
CDKL,0.2202686
DYRK2_3_4,0.2202686
YAK1,0.2202686
HIPK,0.2202686
PRPF4B,0.2202686
ICK,0.2202686
MAK,0.2202686
RAGE,0.2202686
IME2,0.2202686
SRPK1,0.2202686
SRPK2,0.2202686
SRPK3,0.2202686
MAP2K4,0.2202686
MAP2K5,0.2202686
MKK1_2,0.2202686
STE7,0.2202686
PBS2,0.2202686
JKK1,0.2202686
MEK1,0.2202686
MKK2,0.2202686
MKK3,0.2202686
MKK4_5,0.2202686
MKK9,0.2202686
MAP4K1,0.2202686
MAP4K2,0.2202686
MAP4K3,0.2202686
MAP4K4,0.2202686
MAP4K5,0.2202686
MINK,0.2202686
TNIK,0.2202686
NRK,0.2202686
MYO3,0.2202686
OXSR1,0.2202686
PAK2,0.2202686
PAK3,0.2202686
PAK4,0.2202686
PAK5,0.2202686
PAK6,0.2202686
CLA4,0.2202686
SLK,0.2202686
STRADA,0.2202686
STRADB,0.2202686
STK3,0.2202686
TAO,0.2202686
SPS1,0.2202686
MAP3K2,0.2202686
MAP3K3,0.2202686
MAP3K4,0.2202686
MAP3K6,0.2202686
MAP3K15,0.2202686
MAP3K19,0.2202686
MEKK1,0.2202686
MEKK2,0.2202686
ANP1,0.2202686
MAPKKK17_18,0.2202686
YDA,0.2202686
STE11,0.2202686
MAP3K8,0.2202686
MAP3K14,0.2202686
BCK1,0.2202686
SSK2,0.2202686
IRAK1,0.2202686
IRAK2,0.2202686
IRAK3,0.2202686
IRAK4,0.2202686
BRI1,0.2202686
BAK1,0.2202686
SERK4,0.2202686
SERK1,0.2202686
FLS2,0.2202686
EFR,0.2202686
ER,0.2202686
BSK,0.2202686
LIMK1,0.2202686
LIMK2,0.2202686
TESK1,0.2202686
TESK2,0.2202686
LRRK1,0.2202686
MAP3K7,0.2202686
MAP3K9,0.2202686
MAP3K11,0.2202686
MLK4,0.2202686
ZAK,0.2202686
MAP3K12,0.2202686
MAP3K13,0.2202686
TNNI3K,0.2202686
KSR1,0.2202686
KSR2,0.2202686
CTR1,0.2202686
RIPK1,0.2202686
RIPK2,0.2202686
RIPK3,0.2202686
RIPK4,0.2202686
ANKK1,0.2202686
MLKL,0.2202686
ANPRA,0.2202686
ANPRB,0.2202686
GUCY2C,0.2202686
GUCY2D_E,0.2202686
GUCY2F,0.2202686
TP53RK,0.2202686
kae1-bud32,0.2202686
CAMKK1,0.2202686
CAMKK2,0.2202686
CDC7,0.2202686
ERN2,0.2202686
BMP2K,0.2202686
STK16,0.2202686
NEK1_4_5,0.2202686
NEK8,0.2202686
NEK10,0.2202686
NEK11,0.2202686
SBK,0.2202686
SGK223,0.2202686
PEAK1,0.2202686
STK35,0.2202686
PDIK1L,0.2202686
TEX14,0.2202686
NRBP,0.2202686
EIF2AK1,0.2202686
EIF2AK4,0.2202686
SCYL1,0.2202686
SCYL3,0.2202686
PXK,0.2202686
TBCK,0.2202686
TLK,0.2202686
PBK,0.2202686
FU,0.2202686
ULK3,0.2202686
ULK4,0.2202686
WEE1,0.2202686
WNK,0.2202686
ADCK,0.2202686
ALPK,0.2202686
TRPM6,0.2202686
TRPM7,0.2202686
EEF2K,0.2202686
FASTK,0.2202686
STK19,0.2202686
PDK1,0.2202686
PDK2_3_4,0.2202686
BCKDK,0.2202686
PRKDC,0.2202686
SMG1,0.2202686
RIOK1,0.2202686
RIOK2,0.2202686
RIOK3,0.2202686
CIITA,0.2202686
UHMK1,0.2202686
STK31,0.2202686
SGK196,0.2202686
DSTYK,0.2202686
STKLD1,0.2202686
CERK1,0.2202686
PBS1,0.2202686
PTO,0.2202686
PTI1,0.2202686
XA21,0.2202686
FRK1,0.2202686
ELM1,0.2202686
SAK1,0.2202686
TOS3,0.2202686
MCK1,0.2202686
impN,0.2202686
ppkA,0.2202686
pknG,0.2202686
pknH,0.2202686
pknK,0.2202686
prkC,0.2202686
ypkA,0.2202686
hipA,0.2202686
legK1,0.2202686
rsbT,0.2202686
rsbW,0.2202686
K08884,0.2202686
ACVR1,0.2202686
ACVRL1,0.2202686
ACVR1B,0.2202686
ACVR1C,0.2202686
BMPR1A,0.2202686
BMPR1B,0.2202686
ACVR2A,0.2202686
ACVR2B,0.2202686
AMHR2,0.2202686
BMPR2,0.2202686
TGFBRX,0.2202686
ERBB3,0.2202686
ERBB4,0.2202686
INSR,0.2202686
FLT1,0.2202686
KDR,0.2202686
MST1R,0.2202686
NTRK2,0.2202686
NTRK3,0.2202686
EPHA1,0.2202686
EPHA2,0.2202686
EPHA3,0.2202686
EPHA4,0.2202686
EPHA5,0.2202686
EPHA6,0.2202686
EPHA7,0.2202686
EPHA8,0.2202686
EPHA10,0.2202686
EPHB1,0.2202686
EPHB2,0.2202686
EPHB3,0.2202686
EPHB4,0.2202686
EPHB6,0.2202686
AXL,0.2202686
TYRO3,0.2202686
MERTK,0.2202686
LTK,0.2202686
TIE1,0.2202686
TEK,0.2202686
ROR1,0.2202686
ROR2,0.2202686
DDR1,0.2202686
DDR2,0.2202686
ROS1,0.2202686
RYK,0.2202686
MUSK,0.2202686
AATK,0.2202686
LMTK2,0.2202686
LMTK3,0.2202686
ABL2,0.2202686
TNK1,0.2202686
TNK2,0.2202686
MATK,0.2202686
PTK2B,0.2202686
BLK,0.2202686
FRK,0.2202686
PTK6,0.2202686
SRMS,0.2202686
BMX,0.2202686
BTK,0.2202686
ITK,0.2202686
TEC,0.2202686
TXK,0.2202686
SYK,0.2202686
ZAP70,0.2202686
SHARK,0.2202686
STYK1,0.2202686
PKDCC,0.2202686
etk-wzc,0.2202686
exoP,0.2202686
epsB,0.2202686
K25588,0.2202686
phoR,0.2202686
senX3,0.2202686
phoQ,0.2202686
envZ,0.2202686
rstB,0.2202686
cpxA,0.2202686
cssS,0.2202686
creC,0.2202686
baeS,0.2202686
basS,0.2202686
cusS,0.2202686
qseC,0.2202686
kdpD,0.2202686
torS,0.2202686
arcB,0.2202686
tctE,0.2202686
resE,0.2202686
vicK,0.2202686
mprB,0.2202686
prrB,0.2202686
trcS,0.2202686
nrsS,0.2202686
manS,0.2202686
nblS,0.2202686
sasA,0.2202686
saeS,0.2202686
bceS,0.2202686
graS,0.2202686
braS,0.2202686
yxdK,0.2202686
chvG,0.2202686
ciaH,0.2202686
parS,0.2202686
adeS,0.2202686
vanSB,0.2202686
vanSC,0.2202686
vanSAc,0.2202686
arlS,0.2202686
ihk,0.2202686
pfeS,0.2202686
nisK,0.2202686
K02484,0.2202686
narX,0.2202686
narQ,0.2202686
uhpB,0.2202686
fusK,0.2202686
rcsD,0.2202686
rcsC,0.2202686
barA,0.2202686
comP,0.2202686
evgS,0.2202686
degS,0.2202686
desK,0.2202686
vraS,0.2202686
liaS,0.2202686
devS,0.2202686
nreB,0.2202686
ydfH,0.2202686
salK,0.2202686
K02480,0.2202686
kinA,0.2202686
kinB,0.2202686
kinC,0.2202686
kinD,0.2202686
kinE,0.2202686
dpiB,0.2202686
citS,0.2202686
dcuS,0.2202686
K11691,0.2202686
yufL,0.2202686
K02476,0.2202686
lytS,0.2202686
algZ,0.2202686
natK,0.2202686
agrC,0.2202686
agrC2,0.2202686
comD,0.2202686
K02478,0.2202686
glnL,0.2202686
ntrY,0.2202686
zraS,0.2202686
atoS,0.2202686
pilS,0.2202686
glrK,0.2202686
pgtB,0.2202686
dctB,0.2202686
hupT,0.2202686
flgS,0.2202686
cheA,0.2202686
chpA,0.2202686
pixL,0.2202686
wspE,0.2202686
cph1,0.2202686
pleC,0.2202686
divJ,0.2202686
cckA,0.2202686
hk1,0.2202686
luxQ,0.2202686
cqsS,0.2202686
luxN,0.2202686
dctS,0.2202686
ttrS,0.2202686
fixL,0.2202686
ssrA,0.2202686
flrB,0.2202686
SLN1,0.2202686
CHK1,0.2202686
NIK1,0.2202686
TCSA,0.2202686
rpfC,0.2202686
glnK,0.2202686
hptS,0.2202686
yesM,0.2202686
cikA,0.2202686
regB,0.2202686
fitF,0.2202686
phcS,0.2202686
sagS,0.2202686
K20974,0.2202686
K20975,0.2202686
pdtaS,0.2202686
chiS,0.2202686
ladS,0.2202686
retS,0.2202686
K02486,0.2202686
K11527,0.2202686
TARDBP,0.2123334
TLS,0.2123334
ATXN2_2L,0.2123334
ATXN1_1L,0.2123334
CHRM1,0.2123334
CHRM3,0.2123334
CHRM5,0.2123334
SPTBN2,0.2123334
GRM1,0.2123334
TRPC3,0.2123334
SIGMAR1,0.2123334
PDYN,0.2123334
ATP2A,0.2123334
DERL1,0.2123334
GPR37,0.2123334
SNCAIP,0.2123334
SLC6A3,0.2123334
TOM40,0.2123334
TRAP1,0.2123334
PPID,0.2123334
MFN1,0.2123334
TANK,0.2123334
FIG4,0.2123334
SPG11,0.2123334
TNFRSF1B,0.2123334
DAXX,0.2123334
NOS1,0.2123334
CCS,0.2123334
katE,0.2123334
PRPH,0.2123334
NEFL,0.2123334
NEF3,0.2123334
NEFH,0.2123334
DKK1_2_4,0.2123334
FZDN,0.2123334
AGER,0.2123334
NOX4,0.2123334
CSF1,0.2123334
E6,0.203428
TLR3,0.203428
TRIF,0.203428
IFNB,0.203428
L1,0.203428
L2,0.203428
AIP3,0.203428
PARD3,0.203428
SCRIB,0.203428
DLG2,0.203428
DLG3,0.203428
CRB3,0.203428
INADL,0.203428
MPP5,0.203428
COL1A,0.203428
COL2A,0.203428
COL9A,0.203428
CHAD,0.203428
RELN,0.203428
SPP1,0.203428
TN,0.203428
IBSP,0.203428
ITGA8,0.203428
ITGA9,0.203428
ITGA10,0.203428
ITGA11,0.203428
PXN,0.203428
TRADD,0.203428
SLC9A3R1,0.203428
E7,0.203428
TSC1,0.203428
TSC2,0.203428
RHEB,0.203428
E1,0.203428
E2,0.203428
E5,0.203428
BCAP31,0.203428
ATPeV1A,0.203428
ATPeV1C,0.203428
ATPeV1D,0.203428
ATPeV1E,0.203428
ATPeV1F,0.203428
ATPeV1G,0.203428
ATPeV1H,0.203428
ATPeV0D,0.203428
ATPeV0E,0.203428
ATPeV0C,0.203428
ATPeV0B,0.203428
ATPeVS1,0.203428
OASL,0.203428
MX,0.203428
FNG,0.203428
MAML,0.203428
STIP1,0.201796
GRIN3A,0.201796
GRIN3B,0.201796
C6,0.201796
C7,0.201796
C8A,0.201796
C8B,0.201796
C8G,0.201796
C9,0.201796
CCL5,0.201796
TGM2,0.169024
SLC1A2,0.169024
KCNJ10,0.169024
RPB1,0.169024
RPB2,0.169024
RPB3,0.169024
RPB4,0.169024
RPABC1,0.169024
RPABC2,0.169024
RPB7,0.169024
RPABC3,0.169024
RPB9,0.169024
RPABC5,0.169024
RPB11,0.169024
RPABC4,0.169024
PPARGC1A,0.169024
TFAM,0.169024
NRF1,0.169024
SOD2,0.169024
UCP1,0.169024
PGA,0.16636471
PGC,0.16636471
BACE1,0.16636471
BACE2,0.16636471
CYM,0.16636471
REN,0.16636471
CTSE,0.16636471
E3.4.23.23,0.16636471
BAR1,0.16636471
E3.4.23.18,0.16636471
EAPA,0.16636471
PEP4,0.16636471
E3.4.23.40,0.16636471
PFAPG,0.16636471
PFAPD,0.16636471
YPS1_2,0.16636471
SAP,0.16636471
NAPSA,0.16636471
APF2,0.16636471
PR,0.16636471
E3.4.23.42,0.16636471
lspA,0.16636471
HM13,0.16636471
SPPL2A,0.16636471
SPPL2B,0.16636471
SPPL2C,0.16636471
SPPL3,0.16636471
pilD,0.16636471
gspO,0.16636471
tcpJ,0.16636471
hofD,0.16636471
cpaA,0.16636471
flaK,0.16636471
gpr,0.16636471
ompT,0.16636471
pla,0.16636471
pgtE,0.16636471
icsP,0.16636471
ASPRV1,0.16636471
hyaD,0.16636471
hycI,0.16636471
spoIIGA,0.16636471
E3.4.22.2,0.16636471
E3.4.22.6,0.16636471
E3.4.22.30,0.16636471
E3.4.22.25,0.16636471
CEP,0.16636471
CTSF,0.16636471
CTSH,0.16636471
CTSK,0.16636471
CTSL,0.16636471
CTSM,0.16636471
CTSO,0.16636471
CTSP,0.16636471
CTSQ,0.16636471
CTSS,0.16636471
CTSL2,0.16636471
CTSW,0.16636471
CTSZ,0.16636471
CTS8,0.16636471
EHCP,0.16636471
RCR3,0.16636471
XCP,0.16636471
E3.4.22.51,0.16636471
CPA,0.16636471
CPB,0.16636471
CPC,0.16636471
VCATH,0.16636471
Testin,0.16636471
BLMH,0.16636471
CAPN3,0.16636471
CAPN5,0.16636471
CAPN6,0.16636471
CAPN7,0.16636471
CAPN8,0.16636471
CAPN9,0.16636471
CAPN10,0.16636471
CAPN11,0.16636471
CAPN12,0.16636471
CAPN13,0.16636471
CAPN14,0.16636471
CAPN15,0.16636471
CAPNS1,0.16636471
CAPNS2,0.16636471
CAPNN,0.16636471
DEK1,0.16636471
speB,0.16636471
cloSI,0.16636471
LGMN,0.16636471
CASP2,0.16636471
CASP4,0.16636471
CASP5,0.16636471
CASP6,0.16636471
CASP10,0.16636471
CASP14,0.16636471
CASP15,0.16636471
CED-3,0.16636471
DCP1,0.16636471
DRONC,0.16636471
STRICA,0.16636471
CASP3A,0.16636471
MALT1,0.16636471
MCA1,0.16636471
CFLAR,0.16636471
pcp,0.16636471
rgpA_B,0.16636471
kgp,0.16636471
GGH,0.16636471
guaA,0.16636471
CPS1,0.16636471
CAD,0.16636471
puuD,0.16636471
E3.5.1.129,0.16636471
K07010,0.16636471
comA,0.16636471
blpA,0.16636471
cvaB,0.16636471
lytF,0.16636471
lytE,0.16636471
mepS,0.16636471
cwlS,0.16636471
cwlO,0.16636471
ykfC,0.16636471
ripA,0.16636471
ripB,0.16636471
mepH,0.16636471
nlpC,0.16636471
purF,0.16636471
gltB,0.16636471
GLU,0.16636471
glmS,0.16636471
asnB,0.16636471
PENDE,0.16636471
IAL,0.16636471
HH,0.16636471
IHH,0.16636471
DHH,0.16636471
sspB2,0.16636471
sspB,0.16636471
yopJ,0.16636471
pfpI,0.16636471
hchA,0.16636471
DJ1D,0.16636471
thiJ,0.16636471
inhA,0.16636471
yopT,0.16636471
avrPphB,0.16636471
yxeI,0.16636471
cbh,0.16636471
srtA,0.16636471
srtB,0.16636471
artA,0.16636471
pepDA,0.16636471
SCRN,0.16636471
avrRpt2,0.16636471
agrB,0.16636471
UFSP1,0.16636471
UFSP2,0.16636471
elaD,0.16636471
erfK,0.16636471
ynhG,0.16636471
ybiS,0.16636471
ycfS,0.16636471
ycbB,0.16636471
E3.4.17.25,0.16636471
OTUD1,0.16636471
OTUD4,0.16636471
OTU1,0.16636471
NAAA,0.16636471
KY,0.16636471
E3.4.23.32,0.16636471
TRABD2,0.16636471
RCE1,0.16636471
K07052,0.16636471
LTA4H,0.16636471
pepN,0.16636471
APE2,0.16636471
TRHDE,0.16636471
NPEPPS,0.16636471
LNPEP,0.16636471
RNPEP,0.16636471
ARTS1,0.16636471
trf2_3,0.16636471
RNPEPL1,0.16636471
ERAP2,0.16636471
AQPEP,0.16636471
C9ORF3,0.16636471
PFAM1,0.16636471
THOP1,0.16636471
NLN,0.16636471
PRD1,0.16636471
prlC,0.16636471
dcp,0.16636471
MIPEP,0.16636471
MEPB,0.16636471
pepF,0.16636471
hap,0.16636471
lasB,0.16636471
gelE,0.16636471
mpl,0.16636471
aur,0.16636471
nprB,0.16636471
nprE,0.16636471
zmpA,0.16636471
ina,0.16636471
snpA,0.16636471
GP63,0.16636471
colA,0.16636471
MMP7,0.16636471
MMP8,0.16636471
MMP10,0.16636471
MMP11,0.16636471
MMP12,0.16636471
MMP13,0.16636471
MMP14,0.16636471
MMP15,0.16636471
MMP16,0.16636471
MMP17,0.16636471
MMP19,0.16636471
MMP20,0.16636471
MMP21,0.16636471
MMP23,0.16636471
MMP24,0.16636471
MMP25,0.16636471
MMP26,0.16636471
MMP27,0.16636471
MMP28,0.16636471
5MMP,0.16636471
HE,0.16636471
bftP,0.16636471
E3.4.24.21,0.16636471
ASTL,0.16636471
MEP1B,0.16636471
LCE,0.16636471
HCE,0.16636471
BMP1,0.16636471
tld,0.16636471
tok,0.16636471
TLL1,0.16636471
TLL2,0.16636471
P40,0.16636471
JG,0.16636471
E3.4.24.49,0.16636471
E3.4.24.42,0.16636471
E3.4.24.43,0.16636471
E3.4.24.52,0.16636471
E3.4.24.58,0.16636471
ADAM1,0.16636471
ADAM2,0.16636471
ADAM7,0.16636471
ADAM8,0.16636471
ADAM9,0.16636471
ADAM10,0.16636471
ADAM11,0.16636471
ADAM12,0.16636471
ADAM15,0.16636471
ADAM17,0.16636471
ADAM18,0.16636471
ADAM19,0.16636471
ADAM20,0.16636471
ADAM21,0.16636471
ADAM22,0.16636471
ADAM23,0.16636471
ADAM24,0.16636471
ADAM25,0.16636471
ADAM26,0.16636471
ADAM28,0.16636471
ADAM29,0.16636471
ADAM30,0.16636471
ADAM32,0.16636471
ADAM33,0.16636471
ADAMTS1,0.16636471
ADAMTS2,0.16636471
ADAMTS3,0.16636471
ADAMTS4,0.16636471
ADAMTS5,0.16636471
ADAMTS6,0.16636471
ADAMTS7,0.16636471
ADAMTS8,0.16636471
ADAMTS9,0.16636471
ADAMTS10,0.16636471
ADAMTS12,0.16636471
ADAMTS13,0.16636471
ADAMTS14,0.16636471
ADAMTS15,0.16636471
ADAMTS16,0.16636471
ADAMTS17,0.16636471
ADAMTS18,0.16636471
ADAMTS19,0.16636471
ADAMTS20,0.16636471
ADAMDEC1,0.16636471
MMEL1,0.16636471
pepO,0.16636471
ECEL1,0.16636471
KEL,0.16636471
PHEX,0.16636471
CPA1,0.16636471
CPA3,0.16636471
CPA5,0.16636471
CPA6,0.16636471
CPA2,0.16636471
CPA4,0.16636471
CPAN,0.16636471
CPB1,0.16636471
CPB2,0.16636471
ECM14,0.16636471
CPD,0.16636471
CPE,0.16636471
CPM,0.16636471
CPN1,0.16636471
CPN2,0.16636471
CPO,0.16636471
cpt,0.16636471
CPXM1,0.16636471
CPXM2,0.16636471
CPZ,0.16636471
AGTPBP1,0.16636471
AGBL1,0.16636471
AGBL2_3,0.16636471
AGBL5,0.16636471
AGBL4,0.16636471
yqgT,0.16636471
E3.4.17.14,0.16636471
vanY,0.16636471
vanX,0.16636471
vanXY,0.16636471
cwlK,0.16636471
ptrA,0.16636471
IDE,0.16636471
NRD1,0.16636471
AXL1,0.16636471
PITRM1,0.16636471
PMPCA,0.16636471
PMPCB,0.16636471
pqqL,0.16636471
LAP3,0.16636471
CARP,0.16636471
pepB,0.16636471
NPEPL1,0.16636471
cpg,0.16636471
E3.4.17.4,0.16636471
pepV,0.16636471
dapE,0.16636471
PM20D1,0.16636471
DUG2,0.16636471
pepT,0.16636471
cps,0.16636471
yhaA,0.16636471
scmP,0.16636471
hipO,0.16636471
abgA,0.16636471
abgB,0.16636471
iaaH,0.16636471
ILR1,0.16636471
IAR3,0.16636471
amhX,0.16636471
dapL,0.16636471
CNDP1,0.16636471
DUG1,0.16636471
allC,0.16636471
tpdA,0.16636471
E3.4.24.32,0.16636471
lasA,0.16636471
lytH,0.16636471
mepM,0.16636471
lytM,0.16636471
map,0.16636471
pepQ,0.16636471
pepP,0.16636471
XPNPEP2,0.16636471
ICP55,0.16636471
ypdF,0.16636471
tetX,0.16636471
boNT,0.16636471
APE3,0.16636471
E3.4.11.10,0.16636471
E3.4.11.24,0.16636471
iap,0.16636471
ywaD,0.16636471
FOLH1,0.16636471
NAALAD,0.16636471
CPQ,0.16636471
TFR2,0.16636471
QPCT,0.16636471
ampS,0.16636471
E3.4.17.19,0.16636471
lef,0.16636471
zmp1,0.16636471
NPII,0.16636471
iadA,0.16636471
ftsH,0.16636471
AFG3,0.16636471
YME1,0.16636471
SPG7,0.16636471
pepA,0.16636471
frvX,0.16636471
tet,0.16636471
sgcX,0.16636471
yhfE,0.16636471
PAPPA,0.16636471
PAPPA2,0.16636471
htpX,0.16636471
OMA1,0.16636471
K07387,0.16636471
bepA,0.16636471
DPP3,0.16636471
MBTPS2,0.16636471
spoIVFB,0.16636471
rseP,0.16636471
EGY,0.16636471
yydH,0.16636471
amzA,0.16636471
dppA1,0.16636471
blaR1,0.16636471
mecR1,0.16636471
JAMM1,0.16636471
E3.4.24.33,0.16636471
tasA,0.16636471
mepA,0.16636471
WSS1,0.16636471
prsW,0.16636471
nleC,0.16636471
pipA,0.16636471
impA,0.16636471
mtfA,0.16636471
dmpA,0.16636471
bapA,0.16636471
ADGRA1,0.16636471
ADGRA2,0.16636471
ADGRA3,0.16636471
ADGRB2,0.16636471
ADGRB3,0.16636471
ADGRD1,0.16636471
ADGRD2,0.16636471
ADGRE1,0.16636471
ADGRE2,0.16636471
ADGRE3,0.16636471
ADGRE4,0.16636471
ADGRF1,0.16636471
ADGRF2,0.16636471
ADGRF3,0.16636471
ADGRF4,0.16636471
ADGRF5,0.16636471
ADGRG1,0.16636471
ADGRG2,0.16636471
ADGRG3,0.16636471
ADGRG4,0.16636471
ADGRG5,0.16636471
ADGRG6,0.16636471
ADGRG7,0.16636471
ADGRL2,0.16636471
ADGRL3,0.16636471
ADGRL4,0.16636471
CELSR1,0.16636471
CELSR2,0.16636471
CELSR3,0.16636471
CTRB,0.16636471
MCPT1,0.16636471
MCPT2,0.16636471
E3.4.21.59,0.16636471
CORIN,0.16636471
OVCH,0.16636471
OVCH2,0.16636471
TPSG1,0.16636471
HABP2,0.16636471
E3.4.21.99,0.16636471
E3.4.21.49,0.16636471
TMPRSS15,0.16636471
PRSS8,0.16636471
PRSS12,0.16636471
PRSS21,0.16636471
PRSS22,0.16636471
PRSS27,0.16636471
PRSS33,0.16636471
PRSS36,0.16636471
PRSS53,0.16636471
PRSS56,0.16636471
PRSS57,0.16636471
PRSS58,0.16636471
CTSG,0.16636471
PRTN3,0.16636471
GZMA,0.16636471
GZMB,0.16636471
GZMH,0.16636471
GZMK,0.16636471
GZMM,0.16636471
CMA1,0.16636471
CELA1,0.16636471
CELA2,0.16636471
CELA3,0.16636471
CTRC,0.16636471
KLKB1,0.16636471
KLK4,0.16636471
KLK5,0.16636471
KLK6,0.16636471
KLK7,0.16636471
KLK8,0.16636471
KLK9,0.16636471
KLK10,0.16636471
KLK11,0.16636471
E3.4.21.119,0.16636471
KLK12,0.16636471
KLK13,0.16636471
KLK14,0.16636471
KLK15,0.16636471
KLK16,0.16636471
BX,0.16636471
C1RL,0.16636471
MASP1,0.16636471
MASP2,0.16636471
C2,0.16636471
CFB,0.16636471
CFD,0.16636471
F7,0.16636471
F9,0.16636471
F10,0.16636471
F11,0.16636471
F12,0.16636471
PROC,0.16636471
E3.4.21.84,0.16636471
E3.4.21.85,0.16636471
E3.4.21.86,0.16636471
HPN,0.16636471
Sb,0.16636471
HGFAC,0.16636471
TMPRSS3,0.16636471
TMPRSS4,0.16636471
TMPRSS5,0.16636471
TMPRSS6,0.16636471
TMPRSS7,0.16636471
TMPRSS8,0.16636471
TMPRSS9,0.16636471
TMPRSS11A,0.16636471
TMPRSS11B,0.16636471
TMPRSS11C,0.16636471
TMPRSS11D,0.16636471
TMPRSS11E,0.16636471
